Region,Category,Kernel,Channel,Info_1,Info_2,Info_3
Cytoplasm,Texture,Contrast,ER,5,02,256
Cytoplasm,Texture,Contrast,ER,5,03,256
Cytoplasm,Texture,Contrast,Mito,10,00,256
Cytoplasm,Texture,Contrast,Mito,10,01,256
Cytoplasm,Texture,Contrast,Mito,10,02,256
Cytoplasm,Texture,Contrast,Mito,10,03,256
Cytoplasm,Texture,Contrast,Mito,3,00,256
Cytoplasm,Texture,Contrast,Mito,3,01,256
Cytoplasm,Texture,Contrast,Mito,3,02,256
Cytoplasm,Texture,Contrast,Mito,3,03,256
Cytoplasm,Texture,Contrast,Mito,5,00,256
Cytoplasm,Texture,Contrast,Mito,5,01,256
Cytoplasm,Texture,Contrast,Mito,5,02,256
Cytoplasm,Texture,Contrast,Mito,5,03,256
Cytoplasm,Texture,Contrast,RNA,10,00,256
Cytoplasm,Texture,Contrast,RNA,10,01,256
Cytoplasm,Texture,Contrast,RNA,10,02,256
Cytoplasm,Texture,Contrast,RNA,10,03,256
Cytoplasm,Texture,Contrast,RNA,3,00,256
Cytoplasm,Texture,Contrast,RNA,3,01,256
Cytoplasm,Texture,Contrast,RNA,3,02,256
Cytoplasm,Texture,Contrast,RNA,3,03,256
Cytoplasm,Texture,Contrast,RNA,5,00,256
Cytoplasm,Texture,Contrast,RNA,5,01,256
Cytoplasm,Texture,Contrast,RNA,5,02,256
Cytoplasm,Texture,Contrast,RNA,5,03,256
Cytoplasm,Texture,Correlation,AGP,10,00,256
Cytoplasm,Texture,Correlation,AGP,10,01,256
Cytoplasm,Texture,Correlation,AGP,10,02,256
Cytoplasm,Texture,Correlation,AGP,10,03,256
Cytoplasm,Texture,Correlation,AGP,3,00,256
Cytoplasm,Texture,Correlation,AGP,3,01,256
Cytoplasm,Texture,Correlation,AGP,3,02,256
Cytoplasm,Texture,Correlation,AGP,3,03,256
Cytoplasm,Texture,Correlation,AGP,5,00,256
Cytoplasm,Texture,Correlation,AGP,5,01,256
Cytoplasm,Texture,Correlation,AGP,5,02,256
Cytoplasm,Texture,Correlation,AGP,5,03,256
Cytoplasm,Texture,Correlation,DNA,10,00,256
Cytoplasm,Texture,Correlation,DNA,10,01,256
Cytoplasm,Texture,Correlation,DNA,10,02,256
Cytoplasm,Texture,Correlation,DNA,10,03,256
Cytoplasm,Texture,Correlation,DNA,3,00,256
Cytoplasm,Texture,Correlation,DNA,3,01,256
Cytoplasm,Texture,Correlation,DNA,3,02,256
Cytoplasm,Texture,Correlation,DNA,3,03,256
Cytoplasm,Texture,Correlation,DNA,5,00,256
Cytoplasm,Texture,Correlation,DNA,5,01,256
Cytoplasm,Texture,Correlation,DNA,5,02,256
Cytoplasm,Texture,Correlation,DNA,5,03,256
Cytoplasm,Texture,Correlation,ER,10,00,256
Cytoplasm,Texture,Correlation,ER,10,01,256
Cytoplasm,Texture,Correlation,ER,10,02,256
Cytoplasm,Texture,Correlation,ER,10,03,256
Cytoplasm,Texture,Correlation,ER,3,00,256
Cytoplasm,Texture,Correlation,ER,3,01,256
Cytoplasm,Texture,Correlation,ER,3,02,256
Cytoplasm,Texture,Correlation,ER,3,03,256
Cytoplasm,Texture,Correlation,ER,5,00,256
Cytoplasm,Texture,Correlation,ER,5,01,256
Cytoplasm,Texture,Correlation,ER,5,02,256
Cytoplasm,Texture,Correlation,ER,5,03,256
Cytoplasm,Texture,Correlation,Mito,10,00,256
Cytoplasm,Texture,Correlation,Mito,10,01,256
Cytoplasm,Texture,Correlation,Mito,10,02,256
Cytoplasm,Texture,Correlation,Mito,10,03,256
Cytoplasm,Texture,Correlation,Mito,3,00,256
Cytoplasm,Texture,Correlation,Mito,3,01,256
Cytoplasm,Texture,Correlation,Mito,3,02,256
Cytoplasm,Texture,Correlation,Mito,3,03,256
Cytoplasm,Texture,Correlation,Mito,5,00,256
Cytoplasm,Texture,Correlation,Mito,5,01,256
Cytoplasm,Texture,Correlation,Mito,5,02,256
Cytoplasm,Texture,Correlation,Mito,5,03,256
Cytoplasm,Texture,Correlation,RNA,10,00,256
Cytoplasm,Texture,Correlation,RNA,10,01,256
Cytoplasm,Texture,Correlation,RNA,10,02,256
Cytoplasm,Texture,Correlation,RNA,10,03,256
Cytoplasm,Texture,Correlation,RNA,3,00,256
Cytoplasm,Texture,Correlation,RNA,3,01,256
Cytoplasm,Texture,Correlation,RNA,3,02,256
Cytoplasm,Texture,Correlation,RNA,3,03,256
Cytoplasm,Texture,Correlation,RNA,5,00,256
Cytoplasm,Texture,Correlation,RNA,5,01,256
Cytoplasm,Texture,Correlation,RNA,5,02,256
Cytoplasm,Texture,Correlation,RNA,5,03,256
Cytoplasm,Texture,DifferenceEntropy,AGP,10,00,256
Cytoplasm,Texture,DifferenceEntropy,AGP,10,01,256
Cytoplasm,Texture,DifferenceEntropy,AGP,10,02,256
Cytoplasm,Texture,DifferenceEntropy,AGP,10,03,256
Cytoplasm,Texture,DifferenceEntropy,AGP,3,00,256
Cytoplasm,Texture,DifferenceEntropy,AGP,3,01,256
Cytoplasm,Texture,DifferenceEntropy,AGP,3,02,256
Cytoplasm,Texture,DifferenceEntropy,AGP,3,03,256
Cytoplasm,Texture,DifferenceEntropy,AGP,5,00,256
Cytoplasm,Texture,DifferenceEntropy,AGP,5,01,256
Cytoplasm,Texture,DifferenceEntropy,AGP,5,02,256
Cytoplasm,Texture,DifferenceEntropy,AGP,5,03,256
Cytoplasm,Texture,DifferenceEntropy,DNA,10,00,256
Cytoplasm,Texture,DifferenceEntropy,DNA,10,01,256
Cytoplasm,Texture,DifferenceEntropy,DNA,10,02,256
Cytoplasm,Texture,DifferenceEntropy,DNA,10,03,256
Cytoplasm,Texture,DifferenceEntropy,DNA,3,00,256
Cytoplasm,Texture,DifferenceEntropy,DNA,3,01,256
Cytoplasm,Texture,DifferenceEntropy,DNA,3,02,256
Cytoplasm,Texture,DifferenceEntropy,DNA,3,03,256
Cytoplasm,Texture,DifferenceEntropy,DNA,5,00,256
Cytoplasm,Texture,DifferenceEntropy,DNA,5,01,256
Cytoplasm,Texture,DifferenceEntropy,DNA,5,02,256
Cytoplasm,Texture,DifferenceEntropy,DNA,5,03,256
Cytoplasm,Texture,DifferenceEntropy,ER,10,00,256
Cytoplasm,Texture,DifferenceEntropy,ER,10,01,256
Cytoplasm,Texture,DifferenceEntropy,ER,10,02,256
Cytoplasm,Texture,DifferenceEntropy,ER,10,03,256
Cytoplasm,Texture,DifferenceEntropy,ER,3,00,256
Cytoplasm,Texture,DifferenceEntropy,ER,3,01,256
Cytoplasm,Texture,DifferenceEntropy,ER,3,02,256
Cytoplasm,Texture,DifferenceEntropy,ER,3,03,256
Cytoplasm,Texture,DifferenceEntropy,ER,5,00,256
Cytoplasm,Texture,DifferenceEntropy,ER,5,01,256
Cytoplasm,Texture,DifferenceEntropy,ER,5,02,256
Cytoplasm,Texture,DifferenceEntropy,ER,5,03,256
Cytoplasm,Texture,DifferenceEntropy,Mito,10,00,256
Cytoplasm,Texture,DifferenceEntropy,Mito,10,01,256
Cytoplasm,Texture,DifferenceEntropy,Mito,10,02,256
Cytoplasm,Texture,DifferenceEntropy,Mito,10,03,256
Cytoplasm,Texture,DifferenceEntropy,Mito,3,00,256
Cytoplasm,Texture,DifferenceEntropy,Mito,3,01,256
Cytoplasm,Texture,DifferenceEntropy,Mito,3,02,256
Cytoplasm,Texture,DifferenceEntropy,Mito,3,03,256
Cytoplasm,Texture,DifferenceEntropy,Mito,5,00,256
Cytoplasm,Texture,DifferenceEntropy,Mito,5,01,256
Cytoplasm,Texture,DifferenceEntropy,Mito,5,02,256
Cytoplasm,Texture,DifferenceEntropy,Mito,5,03,256
Cytoplasm,Texture,DifferenceEntropy,RNA,10,00,256
Cytoplasm,Texture,DifferenceEntropy,RNA,10,01,256
Cytoplasm,Texture,DifferenceEntropy,RNA,10,02,256
Cytoplasm,Texture,DifferenceEntropy,RNA,10,03,256
Cytoplasm,Texture,DifferenceEntropy,RNA,3,00,256
Cytoplasm,Texture,DifferenceEntropy,RNA,3,01,256
Cytoplasm,Texture,DifferenceEntropy,RNA,3,02,256
Cytoplasm,Texture,DifferenceEntropy,RNA,3,03,256
Cytoplasm,Texture,DifferenceEntropy,RNA,5,00,256
Cytoplasm,Texture,DifferenceEntropy,RNA,5,01,256
Cytoplasm,Texture,DifferenceEntropy,RNA,5,02,256
Cytoplasm,Texture,DifferenceEntropy,RNA,5,03,256
Cytoplasm,Texture,DifferenceVariance,AGP,10,00,256
Cytoplasm,Texture,DifferenceVariance,AGP,10,01,256
Cytoplasm,Texture,DifferenceVariance,AGP,10,02,256
Cytoplasm,Texture,DifferenceVariance,AGP,10,03,256
Cytoplasm,Texture,DifferenceVariance,AGP,3,00,256
Cytoplasm,Texture,DifferenceVariance,AGP,3,01,256
Cytoplasm,Texture,DifferenceVariance,AGP,3,02,256
Cytoplasm,Texture,DifferenceVariance,AGP,3,03,256
Cytoplasm,Texture,DifferenceVariance,AGP,5,00,256
Cytoplasm,Texture,DifferenceVariance,AGP,5,01,256
Cytoplasm,Texture,DifferenceVariance,AGP,5,02,256
Cytoplasm,Texture,DifferenceVariance,AGP,5,03,256
Cytoplasm,Texture,DifferenceVariance,DNA,10,00,256
Cytoplasm,Texture,DifferenceVariance,DNA,10,01,256
Cytoplasm,Texture,DifferenceVariance,DNA,10,02,256
Cytoplasm,Texture,DifferenceVariance,DNA,10,03,256
Cytoplasm,Texture,DifferenceVariance,DNA,3,00,256
Cytoplasm,Texture,DifferenceVariance,DNA,3,01,256
Cytoplasm,Texture,DifferenceVariance,DNA,3,02,256
Cytoplasm,Texture,DifferenceVariance,DNA,3,03,256
Cytoplasm,Texture,DifferenceVariance,DNA,5,00,256
Cytoplasm,Texture,DifferenceVariance,DNA,5,01,256
Cytoplasm,Texture,DifferenceVariance,DNA,5,02,256
Cytoplasm,Texture,DifferenceVariance,DNA,5,03,256
Cytoplasm,Texture,DifferenceVariance,ER,10,00,256
Cytoplasm,Texture,DifferenceVariance,ER,10,01,256
Cytoplasm,Texture,DifferenceVariance,ER,10,02,256
Cytoplasm,Texture,DifferenceVariance,ER,10,03,256
Cytoplasm,Texture,DifferenceVariance,ER,3,00,256
Cytoplasm,Texture,DifferenceVariance,ER,3,01,256
Cytoplasm,Texture,DifferenceVariance,ER,3,02,256
Cytoplasm,Texture,DifferenceVariance,ER,3,03,256
Cytoplasm,Texture,DifferenceVariance,ER,5,00,256
Cytoplasm,Texture,DifferenceVariance,ER,5,01,256
Cytoplasm,Texture,DifferenceVariance,ER,5,02,256
Cytoplasm,Texture,DifferenceVariance,ER,5,03,256
Cytoplasm,Texture,DifferenceVariance,Mito,10,00,256
Cytoplasm,Texture,DifferenceVariance,Mito,10,01,256
Cytoplasm,Texture,DifferenceVariance,Mito,10,02,256
Cytoplasm,Texture,DifferenceVariance,Mito,10,03,256
Cytoplasm,Texture,DifferenceVariance,Mito,3,00,256
Cytoplasm,Texture,DifferenceVariance,Mito,3,01,256
Cytoplasm,Texture,DifferenceVariance,Mito,3,02,256
Cytoplasm,Texture,DifferenceVariance,Mito,3,03,256
Cytoplasm,Texture,DifferenceVariance,Mito,5,00,256
Cytoplasm,Texture,DifferenceVariance,Mito,5,01,256
Cytoplasm,Texture,DifferenceVariance,Mito,5,02,256
Cytoplasm,Texture,DifferenceVariance,Mito,5,03,256
Cytoplasm,Texture,DifferenceVariance,RNA,10,00,256
Cytoplasm,Texture,DifferenceVariance,RNA,10,01,256
Cytoplasm,Texture,DifferenceVariance,RNA,10,02,256
Cytoplasm,Texture,DifferenceVariance,RNA,10,03,256
Cytoplasm,Texture,DifferenceVariance,RNA,3,00,256
Cytoplasm,Texture,DifferenceVariance,RNA,3,01,256
Cytoplasm,Texture,DifferenceVariance,RNA,3,02,256
Cytoplasm,Texture,DifferenceVariance,RNA,3,03,256
Cytoplasm,Texture,DifferenceVariance,RNA,5,00,256
Cytoplasm,Texture,DifferenceVariance,RNA,5,01,256
Cytoplasm,Texture,DifferenceVariance,RNA,5,02,256
Cytoplasm,Texture,DifferenceVariance,RNA,5,03,256
Cytoplasm,Texture,Entropy,AGP,10,00,256
Cytoplasm,Texture,Entropy,AGP,10,01,256
Cytoplasm,Texture,Entropy,AGP,10,02,256
Cytoplasm,Texture,Entropy,AGP,10,03,256
Cytoplasm,Texture,Entropy,AGP,3,00,256
Cytoplasm,Texture,Entropy,AGP,3,01,256
Cytoplasm,Texture,Entropy,AGP,3,02,256
Cytoplasm,Texture,Entropy,AGP,3,03,256
Cytoplasm,Texture,Entropy,AGP,5,00,256
Cytoplasm,Texture,Entropy,AGP,5,01,256
Cytoplasm,Texture,Entropy,AGP,5,02,256
Cytoplasm,Texture,Entropy,AGP,5,03,256
Cytoplasm,Texture,Entropy,DNA,10,00,256
Cytoplasm,Texture,Entropy,DNA,10,01,256
Cytoplasm,Texture,Entropy,DNA,10,02,256
Cytoplasm,Texture,Entropy,DNA,10,03,256
Cytoplasm,Texture,Entropy,DNA,3,00,256
Cytoplasm,Texture,Entropy,DNA,3,01,256
Cytoplasm,Texture,Entropy,DNA,3,02,256
Cytoplasm,Texture,Entropy,DNA,3,03,256
Cytoplasm,Texture,Entropy,DNA,5,00,256
Cytoplasm,Texture,Entropy,DNA,5,01,256
Cytoplasm,Texture,Entropy,DNA,5,02,256
Cytoplasm,Texture,Entropy,DNA,5,03,256
Cytoplasm,Texture,Entropy,ER,10,00,256
Cytoplasm,Texture,Entropy,ER,10,01,256
Cytoplasm,Texture,Entropy,ER,10,02,256
Cytoplasm,Texture,Entropy,ER,10,03,256
Cytoplasm,Texture,Entropy,ER,3,00,256
Cytoplasm,Texture,Entropy,ER,3,01,256
Cytoplasm,Texture,Entropy,ER,3,02,256
Cytoplasm,Texture,Entropy,ER,3,03,256
Cytoplasm,Texture,Entropy,ER,5,00,256
Cytoplasm,Texture,Entropy,ER,5,01,256
Cytoplasm,Texture,Entropy,ER,5,02,256
Cytoplasm,Texture,Entropy,ER,5,03,256
Cytoplasm,Texture,Entropy,Mito,10,00,256
Cytoplasm,Texture,Entropy,Mito,10,01,256
Cytoplasm,Texture,Entropy,Mito,10,02,256
Cytoplasm,Texture,Entropy,Mito,10,03,256
Cytoplasm,Texture,Entropy,Mito,3,00,256
Cytoplasm,Texture,Entropy,Mito,3,01,256
Cytoplasm,Texture,Entropy,Mito,3,02,256
Cytoplasm,Texture,Entropy,Mito,3,03,256
Cytoplasm,Texture,Entropy,Mito,5,00,256
Cytoplasm,Texture,Entropy,Mito,5,01,256
Cytoplasm,Texture,Entropy,Mito,5,02,256
Cytoplasm,Texture,Entropy,Mito,5,03,256
Cytoplasm,Texture,Entropy,RNA,10,00,256
Cytoplasm,Texture,Entropy,RNA,10,01,256
Cytoplasm,Texture,Entropy,RNA,10,02,256
Cytoplasm,Texture,Entropy,RNA,10,03,256
Cytoplasm,Texture,Entropy,RNA,3,00,256
Cytoplasm,Texture,Entropy,RNA,3,01,256
Cytoplasm,Texture,Entropy,RNA,3,02,256
Cytoplasm,Texture,Entropy,RNA,3,03,256
Cytoplasm,Texture,Entropy,RNA,5,00,256
Cytoplasm,Texture,Entropy,RNA,5,01,256
Cytoplasm,Texture,Entropy,RNA,5,02,256
Cytoplasm,Texture,Entropy,RNA,5,03,256
Cytoplasm,Texture,InfoMeas1,AGP,10,00,256
Cytoplasm,Texture,InfoMeas1,AGP,10,01,256
Cytoplasm,Texture,InfoMeas1,AGP,10,02,256
Cytoplasm,Texture,InfoMeas1,AGP,10,03,256
Cytoplasm,Texture,InfoMeas1,AGP,3,00,256
Cytoplasm,Texture,InfoMeas1,AGP,3,01,256
Cytoplasm,Texture,InfoMeas1,AGP,3,02,256
Cytoplasm,Texture,InfoMeas1,AGP,3,03,256
Cytoplasm,Texture,InfoMeas1,AGP,5,00,256
Cytoplasm,Texture,InfoMeas1,AGP,5,01,256
Cytoplasm,Texture,InfoMeas1,AGP,5,02,256
Cytoplasm,Texture,InfoMeas1,AGP,5,03,256
Cytoplasm,Texture,InfoMeas1,DNA,10,00,256
Cytoplasm,Texture,InfoMeas1,DNA,10,01,256
Cytoplasm,Texture,InfoMeas1,DNA,10,02,256
Cytoplasm,Texture,InfoMeas1,DNA,10,03,256
Cytoplasm,Texture,InfoMeas1,DNA,3,00,256
Cytoplasm,Texture,InfoMeas1,DNA,3,01,256
Cytoplasm,Texture,InfoMeas1,DNA,3,02,256
Cytoplasm,Texture,InfoMeas1,DNA,3,03,256
Cytoplasm,Texture,InfoMeas1,DNA,5,00,256
Cytoplasm,Texture,InfoMeas1,DNA,5,01,256
Cytoplasm,Texture,InfoMeas1,DNA,5,02,256
Cytoplasm,Texture,InfoMeas1,DNA,5,03,256
Cytoplasm,Texture,InfoMeas1,ER,10,00,256
Cytoplasm,Texture,InfoMeas1,ER,10,01,256
Cytoplasm,Texture,InfoMeas1,ER,10,02,256
Cytoplasm,Texture,InfoMeas1,ER,10,03,256
Cytoplasm,Texture,InfoMeas1,ER,3,00,256
Cytoplasm,Texture,InfoMeas1,ER,3,01,256
Cytoplasm,Texture,InfoMeas1,ER,3,02,256
Cytoplasm,Texture,InfoMeas1,ER,3,03,256
Cytoplasm,Texture,InfoMeas1,ER,5,00,256
Cytoplasm,Texture,InfoMeas1,ER,5,01,256
Cytoplasm,Texture,InfoMeas1,ER,5,02,256
Cytoplasm,Texture,InfoMeas1,ER,5,03,256
Cytoplasm,Texture,InfoMeas1,Mito,10,00,256
Cytoplasm,Texture,InfoMeas1,Mito,10,01,256
Cytoplasm,Texture,InfoMeas1,Mito,10,02,256
Cytoplasm,Texture,InfoMeas1,Mito,10,03,256
Cytoplasm,Texture,InfoMeas1,Mito,3,00,256
Cytoplasm,Texture,InfoMeas1,Mito,3,01,256
Cytoplasm,Texture,InfoMeas1,Mito,3,02,256
Cytoplasm,Texture,InfoMeas1,Mito,3,03,256
Cytoplasm,Texture,InfoMeas1,Mito,5,00,256
Cytoplasm,Texture,InfoMeas1,Mito,5,01,256
Cytoplasm,Texture,InfoMeas1,Mito,5,02,256
Cytoplasm,Texture,InfoMeas1,Mito,5,03,256
Cytoplasm,Texture,InfoMeas1,RNA,10,00,256
Cytoplasm,Texture,InfoMeas1,RNA,10,01,256
Cytoplasm,Texture,InfoMeas1,RNA,10,02,256
Cytoplasm,Texture,InfoMeas1,RNA,10,03,256
Cytoplasm,Texture,InfoMeas1,RNA,3,00,256
Cytoplasm,Texture,InfoMeas1,RNA,3,01,256
Cytoplasm,Texture,InfoMeas1,RNA,3,02,256
Cytoplasm,Texture,InfoMeas1,RNA,3,03,256
Cytoplasm,Texture,InfoMeas1,RNA,5,00,256
Cytoplasm,Texture,InfoMeas1,RNA,5,01,256
Cytoplasm,Texture,InfoMeas1,RNA,5,02,256
Cytoplasm,Texture,InfoMeas1,RNA,5,03,256
Cytoplasm,Texture,InfoMeas2,AGP,10,00,256
Cytoplasm,Texture,InfoMeas2,AGP,10,01,256
Cytoplasm,Texture,InfoMeas2,AGP,10,02,256
Cytoplasm,Texture,InfoMeas2,AGP,10,03,256
Cytoplasm,Texture,InfoMeas2,AGP,3,00,256
Cytoplasm,Texture,InfoMeas2,AGP,3,01,256
Cytoplasm,Texture,InfoMeas2,AGP,3,02,256
Cytoplasm,Texture,InfoMeas2,AGP,3,03,256
Cytoplasm,Texture,InfoMeas2,AGP,5,00,256
Cytoplasm,Texture,InfoMeas2,AGP,5,01,256
Cytoplasm,Texture,InfoMeas2,AGP,5,02,256
Cytoplasm,Texture,InfoMeas2,AGP,5,03,256
Cytoplasm,Texture,InfoMeas2,DNA,10,00,256
Cytoplasm,Texture,InfoMeas2,DNA,10,01,256
Cytoplasm,Texture,InfoMeas2,DNA,10,02,256
Cytoplasm,Texture,InfoMeas2,DNA,10,03,256
Cytoplasm,Texture,InfoMeas2,DNA,3,00,256
Cytoplasm,Texture,InfoMeas2,DNA,3,01,256
Cytoplasm,Texture,InfoMeas2,DNA,3,02,256
Cytoplasm,Texture,InfoMeas2,DNA,3,03,256
Cytoplasm,Texture,InfoMeas2,DNA,5,00,256
Cytoplasm,Texture,InfoMeas2,DNA,5,01,256
Cytoplasm,Texture,InfoMeas2,DNA,5,02,256
Cytoplasm,Texture,InfoMeas2,DNA,5,03,256
Cytoplasm,Texture,InfoMeas2,ER,10,00,256
Cytoplasm,Texture,InfoMeas2,ER,10,01,256
Cytoplasm,Texture,InfoMeas2,ER,10,02,256
Cytoplasm,Texture,InfoMeas2,ER,10,03,256
Cytoplasm,Texture,InfoMeas2,ER,3,00,256
Cytoplasm,Texture,InfoMeas2,ER,3,01,256
Cytoplasm,Texture,InfoMeas2,ER,3,02,256
Cytoplasm,Texture,InfoMeas2,ER,3,03,256
Cytoplasm,Texture,InfoMeas2,ER,5,00,256
Cytoplasm,Texture,InfoMeas2,ER,5,01,256
Cytoplasm,Texture,InfoMeas2,ER,5,02,256
Cytoplasm,Texture,InfoMeas2,ER,5,03,256
Cytoplasm,Texture,InfoMeas2,Mito,10,00,256
Cytoplasm,Texture,InfoMeas2,Mito,10,01,256
Cytoplasm,Texture,InfoMeas2,Mito,10,02,256
Cytoplasm,Texture,InfoMeas2,Mito,10,03,256
Cytoplasm,Texture,InfoMeas2,Mito,3,00,256
Cytoplasm,Texture,InfoMeas2,Mito,3,01,256
Cytoplasm,Texture,InfoMeas2,Mito,3,02,256
Cytoplasm,Texture,InfoMeas2,Mito,3,03,256
Cytoplasm,Texture,InfoMeas2,Mito,5,00,256
Cytoplasm,Texture,InfoMeas2,Mito,5,01,256
Cytoplasm,Texture,InfoMeas2,Mito,5,02,256
Cytoplasm,Texture,InfoMeas2,Mito,5,03,256
Cytoplasm,Texture,InfoMeas2,RNA,10,00,256
Cytoplasm,Texture,InfoMeas2,RNA,10,01,256
Cytoplasm,Texture,InfoMeas2,RNA,10,02,256
Cytoplasm,Texture,InfoMeas2,RNA,10,03,256
Cytoplasm,Texture,InfoMeas2,RNA,3,00,256
Cytoplasm,Texture,InfoMeas2,RNA,3,01,256
Cytoplasm,Texture,InfoMeas2,RNA,3,02,256
Cytoplasm,Texture,InfoMeas2,RNA,3,03,256
Cytoplasm,Texture,InfoMeas2,RNA,5,00,256
Cytoplasm,Texture,InfoMeas2,RNA,5,01,256
Cytoplasm,Texture,InfoMeas2,RNA,5,02,256
Cytoplasm,Texture,InfoMeas2,RNA,5,03,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,10,00,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,10,01,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,10,02,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,10,03,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,3,00,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,3,01,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,3,02,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,3,03,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,5,00,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,5,01,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,5,02,256
Cytoplasm,Texture,InverseDifferenceMoment,AGP,5,03,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,10,00,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,10,01,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,10,02,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,10,03,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,3,00,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,3,01,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,3,02,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,3,03,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,5,00,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,5,01,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,5,02,256
Cytoplasm,Texture,InverseDifferenceMoment,DNA,5,03,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,10,00,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,10,01,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,10,02,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,10,03,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,3,00,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,3,01,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,3,02,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,3,03,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,5,00,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,5,01,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,5,02,256
Cytoplasm,Texture,InverseDifferenceMoment,ER,5,03,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,10,00,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,10,01,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,10,02,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,10,03,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,3,00,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,3,01,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,3,02,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,3,03,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,5,00,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,5,01,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,5,02,256
Cytoplasm,Texture,InverseDifferenceMoment,Mito,5,03,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,10,00,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,10,01,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,10,02,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,10,03,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,3,00,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,3,01,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,3,02,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,3,03,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,5,00,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,5,01,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,5,02,256
Cytoplasm,Texture,InverseDifferenceMoment,RNA,5,03,256
Cytoplasm,Texture,SumAverage,AGP,10,00,256
Cytoplasm,Texture,SumAverage,AGP,10,01,256
Cytoplasm,Texture,SumAverage,AGP,10,02,256
Cytoplasm,Texture,SumAverage,AGP,10,03,256
Cytoplasm,Texture,SumAverage,AGP,3,00,256
Cytoplasm,Texture,SumAverage,AGP,3,01,256
Cytoplasm,Texture,SumAverage,AGP,3,02,256
Cytoplasm,Texture,SumAverage,AGP,3,03,256
Cytoplasm,Texture,SumAverage,AGP,5,00,256
Cytoplasm,Texture,SumAverage,AGP,5,01,256
Cytoplasm,Texture,SumAverage,AGP,5,02,256
Cytoplasm,Texture,SumAverage,AGP,5,03,256
Cytoplasm,Texture,SumAverage,DNA,10,00,256
Cytoplasm,Texture,SumAverage,DNA,10,01,256
Cytoplasm,Texture,SumAverage,DNA,10,02,256
Cytoplasm,Texture,SumAverage,DNA,10,03,256
Cytoplasm,Texture,SumAverage,DNA,3,00,256
Cytoplasm,Texture,SumAverage,DNA,3,01,256
Cytoplasm,Texture,SumAverage,DNA,3,02,256
Cytoplasm,Texture,SumAverage,DNA,3,03,256
Cytoplasm,Texture,SumAverage,DNA,5,00,256
Cytoplasm,Texture,SumAverage,DNA,5,01,256
Cytoplasm,Texture,SumAverage,DNA,5,02,256
Cytoplasm,Texture,SumAverage,DNA,5,03,256
